unique_id,dataset,participant_id,sex,handedness,age,rs,pa,fi,nci_acc,response_bias,exclude,preC_IFG,preC_TP,preC_vOT,postC_IFG,postC_TP,postC_vOT
ds002236_sub-0055,ds002236,sub-55,Male,right,11.17,111,11,89,0.896,0.04200000000000004,NA,0.9788402265310286,0.8448693144321443,1.8484721088409426,1.2337241955228688,1.0994953500590439,2.0662314653805742
ds002236_sub-0056,ds002236,sub-56,Male,right,9,99,7,100,0.938,0.04099999999999992,NA,1.583789067268371,1.81406480550766,2.7440366172790527,2.295613574159388,2.2854290114772886,2.894166744284518
ds002236_sub-0057,ds002236,sub-57,Male,right,15.33,96,4,74,0.958,0.08299999999999996,NA,2.4146267318725587,0.5459224709868432,3.3330616521835323,2.99330930485516,0.7686437376524656,3.5827530160342587
ds002236_sub-0058,ds002236,sub-58,Male,right,11.17,101,9,94,0.958,0.08299999999999996,NA,3.4113905286788944,1.8560273551940913,4.988452253341675,4.292415742780346,2.2011982536133177,4.9377378758111785
ds002236_sub-0059,ds002236,sub-59,Female,right,10.67,108,11,89,0.833,0.08299999999999996,NA,2.5976904940605166,1.4326903069019319,3.3817162513732906,3.098267621892068,1.740807801302766,3.6868834362715437
ds002236_sub-0060,ds002236,sub-60,Female,right,8.75,100,12,109,0.896,0.04200000000000004,NA,1.953150304555893,2.4732976818084715,3.7759908556938173,2.5069192037395496,2.8998427169941543,4.1888478997822185
ds002236_sub-0061,ds002236,sub-61,Female,right,10.75,105,12,89,0.958,0.08299999999999996,NA,3.512773370742798,1.1228721582889554,3.0284129977226253,4.258638760530543,1.4009674079853416,3.163474316810044
ds002236_sub-0062,ds002236,sub-62,Male,right,13.42,92,4,109,0.917,0.16700000000000004,NA,3.84677182674408,2.660632328987122,2.710515351295471,4.621683805663902,3.187392022265151,2.8603517452263367
ds002236_sub-0063,ds002236,sub-63,Female,right,11.08,87,8,109,0.708,0.25,NA,2.7660387969017024,3.28025883436203,2.984715156555176,3.43735461453627,3.6829811289167935,3.4400403086502407
ds002236_sub-0064,ds002236,sub-64,Female,right,8.72,94,7,100,0.875,0.25,NA,1.5494500398635869,0.4902346596121788,2.837319943904877,2.059910619182663,0.6833738233687074,3.4245961922492985
ds002236_sub-0065,ds002236,sub-65,Female,right,8.83,104,14,124,0.708,0.08299999999999996,NA,3.7392998981475825,2.7811015915870665,4.207707886695862,4.519450970439534,3.19385685226694,4.186345863272623
ds002236_sub-0066,ds002236,sub-66,Male,right,11.08,118,10,115,0.979,0.04200000000000004,NA,2.6091481876373295,1.7795592045784001,1.9781351828575133,3.1943704190099984,2.2132428139140816,2.1297260994900338
ds002236_sub-0068,ds002236,sub-68,Male,right,9.33,87,6,104,0.854,0.04200000000000004,NA,2.027842960357666,1.6771463942527776,2.418998517990113,2.7266094299818238,2.0851294931698123,2.7048966659713707
ds002236_sub-0069,ds002236,sub-69,Male,right,10.75,93,12,109,0.792,0.25,NA,2.8345390486717226,1.5793914854526518,4.028301982879639,3.5572509651484587,2.0841836568319865,4.15647502823105
ds002236_sub-0071,ds002236,sub-71,Male,right,13.42,85,7,89,0.688,0.20900000000000007,NA,1.59070307135582,0.5781744095683096,2.4545419406890865,1.9515817408082055,0.7329678715028907,2.524100753041983
ds002236_sub-0073,ds002236,sub-73,Male,right,9.33,86,7,74,0.625,0.25,NA,2.8295508766174318,1.622996720075607,1.8846692037582395,3.581741768369038,2.016234351895161,2.258690470309325
ds002236_sub-0074,ds002236,sub-74,Female,right,14.83,72,5,89,0.896,0.04200000000000004,NA,4.318022632598877,1.4817169272899628,4.2998786902427675,5.127828668874354,1.8674684648997983,4.37810848155507
ds002236_sub-0075,ds002236,sub-75,Female,right,10.67,95,9,85,0.917,0.16700000000000004,NA,2.7557834792137146,2.9009747123718266,3.3369587802886964,3.33446661384891,3.5233076955775964,3.863996767839185
ds002236_sub-0077,ds002236,sub-77,Female,right,10.67,114,11,119,0.979,0.04200000000000004,NA,3.0207418441772456,2.608223743438721,3.1114031362533563,3.6910734293596,3.2462447738797526,3.686840734545131
ds002236_sub-0079,ds002236,sub-79,Male,right,11.17,87,8,109,0.833,0.16700000000000004,NA,1.9632302474975585,0.6561545604467391,2.2432019186019896,2.4746644521585286,0.859551053552376,2.575754633235641
ds002236_sub-0080,ds002236,sub-80,Male,right,11.17,84,8,115,0.667,0,NA,0.30876998513937,0.23207060378044858,0.5449550783634183,0.5298541219588748,0.2934756084604225,0.7163640106809716
ds002236_sub-0081,ds002236,sub-81,Male,right,8.67,102,7,104,0.771,0.125,NA,2.665512166023255,2.8789087319374085,3.2067038774490357,3.3744188174997367,3.3412583369947106,3.385538782467337
ds002236_sub-0082,ds002236,sub-82,Male,right,8.83,93,12,109,0.604,0.20799999999999996,NA,1.4709868848323824,0.8727058362960817,1.6718943762779237,1.983854551243363,0.9764116975986545,1.5854266475131928
ds002236_sub-0083,ds002236,sub-83,Female,right,13,86,5,85,0.854,0.20799999999999996,NA,1.659848728179932,1.1393371462821962,1.6634031832218166,2.1151711563678646,1.4720753349856806,1.8684436817380607
ds002236_sub-0084,ds002236,sub-84,Male,right,14.75,82,4,89,0.875,0.08400000000000007,NA,1.3127104055881493,1.8891027665138247,1.0540322440862657,1.6567966455147107,2.299849314825753,1.1751788785202537
ds002236_sub-0090,ds002236,sub-90,Male,right,14.92,86,7,109,0.896,0.125,NA,5.2769639110565185,1.2170663976669311,4.515605380535126,6.42183517278648,1.6020609074448053,5.2833398063151185
ds006239_sub-1002,ds006239,sub-1002,Female,right,15.93,122,11,130,0.958,0.08299999999999996,NA,7.160144419670106,1.640691024065018,5.728410863876343,5.793624452218185,1.4121573610538134,5.103957512381734
ds006239_sub-1076,ds006239,sub-1076,Male,right,12.66,94,8,110,0.854,0.04200000000000004,NA,5.414562606811524,3.4747218918800353,5.026700632572174,4.045763401065266,2.828015190054027,3.8893208361367444
ds006239_sub-1079,ds006239,sub-1079,Female,right,11.55,111,9,110,0.833,0.08299999999999996,NA,5.365581254959107,2.8892664170265197,6.250226058959961,4.003708210423698,2.3921948262757273,5.256628402051782
ds006239_sub-1080,ds006239,sub-1080,Female,right,11.26,128,13,132,0.979,0.04200000000000004,NA,4.447657840251923,3.8530080795288084,4.415359272956848,3.5108096272007057,3.495908741713233,3.8996585006408635
ds006239_sub-1081,ds006239,sub-1081,Female,right,10.72,94,9,112,0.812,0.20900000000000007,NA,3.045949900150299,0.7316717544198038,1.55813717842102,2.295784667808954,0.7478345364203038,1.2344568769153825
ds006239_sub-1082,ds006239,sub-1082,Male,right,10.57,94,12,122,0.688,0.04099999999999992,NA,5.144497797489167,4.352879576683044,7.391921854019164,4.077449324417763,3.901821004516953,5.812908217891602
ds006239_sub-1086,ds006239,sub-1086,Male,right,10.42,125,14,135,1,0,NA,4.410948185920715,1.3570646905899049,2.162362369298935,3.523415945942057,1.2380565465924906,1.9196525821403339
ds006239_sub-1089,ds006239,sub-1089,Male,right,16.52,112,8,98,0.958,0.08299999999999996,NA,6.454673390388489,1.0734224563837051,4.150486805438995,5.106011440260924,1.0435356106792024,3.5794687702212986
ds006239_sub-1090,ds006239,sub-1090,Male,right,12.41,95,5,116,0.917,0,NA,4.941483106613159,2.0714264690876005,6.105188574790955,3.9324626055091643,1.850487601563699,4.822599346597349
ds006239_sub-1101,ds006239,sub-1101,Female,right,16.13,126,12,96,1,0,NA,4.908306291103363,3.1326986503601075,4.506317551136017,3.9419424032493193,2.685225050109171,4.153710690983474
ds006239_sub-1102,ds006239,sub-1102,Female,right,11.35,125,14,120,1,0,NA,1.9460272145271302,0.3664573536813259,3.01124737739563,1.5906972550756033,0.42326467993087613,2.5350330746076803
ds006239_sub-1103,ds006239,sub-1103,Female,right,14.14,123,12,118,0.812,0.375,NA,5.442319850921631,2.0113405692577366,3.1319434881210326,4.398210950424479,1.6792036131460482,2.8456438618009177
ds006239_sub-1105,ds006239,sub-1105,Female,right,10.55,120,14,109,0.896,0.04200000000000004,NA,7.311904129981995,2.7335644543170927,5.702927665710448,5.716122993271371,2.3603177671994615,4.992952464893462
ds006239_sub-1107,ds006239,sub-1107,Female,right,12.14,106,10,104,1,0,NA,3.3711536002159117,2.400219573974609,2.141021821498871,2.678200336765097,2.192710615356733,1.9145011149740125
ds006239_sub-1110,ds006239,sub-1110,Female,right,12.29,104,12,121,0.979,0.04200000000000004,NA,1.5252175199985507,0.5528981658816338,1.6397520047426224,1.1303228562531609,0.5590498043434475,1.3185152204338189
ds006239_sub-1111,ds006239,sub-1111,Female,right,12.26,106,9,113,0.979,0.04200000000000004,NA,2.5504590940475467,1.7353532624244694,2.421040955781936,2.0591125939884587,1.6045262079127929,2.0179911452077626
ds006239_sub-1116,ds006239,sub-1116,Male,right,13.41,102,9,116,0.979,0.04200000000000004,NA,4.127776119709015,3.4218544411659244,3.8124844384193417,3.306397435369373,3.027130337250009,3.3645369971126735
ds006239_sub-1117,ds006239,sub-1117,Male,right,10.23,130,11,123,0.958,0,NA,0.8944050091505046,0.47020779818296443,1.8532513523101808,0.622166695262777,0.5121550964118299,1.4217951110559826
ds006239_sub-1119,ds006239,sub-1119,Male,right,12.78,115,9,117,0.917,0,NA,8.54142725944519,3.974163167476654,8.537437090873718,6.368492049974804,3.3844567472445672,7.502202937994749
ds006239_sub-1122,ds006239,sub-1122,Male,right,10.59,111,10,130,0.896,0.20799999999999996,NA,2.9123301148414615,2.6314940404891964,3.393188064098358,2.320828884933517,2.3845615626742154,2.937698073573887
ds006239_sub-1129,ds006239,sub-1129,Male,right,15.02,73,8,91,0.833,0,NA,7.85915853023529,2.122655131816864,6.216287293434143,5.789580083311964,1.8419308266402434,5.157899012606318
ds006239_sub-1130,ds006239,sub-1130,Female,right,11.45,108,13,102,0.979,0.04200000000000004,NA,0.263178456183523,1.0146908098459244,3.9610557889938365,0.1965024135644277,0.9691422241458995,3.4985355026336635
ds006239_sub-1148,ds006239,sub-1148,Female,right,10.48,108,11,122,0.833,0.08299999999999996,NA,4.728871059417725,2.2666321957111357,5.659668374061584,3.601927442084268,2.033246657234981,5.176636040479718
ds006239_sub-1156,ds006239,sub-1156,Female,right,12.21,106,11,107,0.979,0.04200000000000004,NA,5.383456516265869,1.847030735015869,6.336403632164002,4.181970480844234,1.5784562038903998,5.060453428756576
ds006239_sub-1160,ds006239,sub-1160,Female,right,14.69,128,9,114,0.979,0.04200000000000004,NA,7.728549218177796,1.6350016367435456,4.598646726608276,5.9774772932061415,1.5166670724666145,4.143744785351982
ds006239_sub-1161,ds006239,sub-1161,Male,right,14.69,109,9,102,1,0,NA,2.8295144891738886,0.9560275924205781,3.543920118808747,2.361490210895195,0.8248841790444408,2.9387839976396317
ds006239_sub-1169,ds006239,sub-1169,Female,right,11.56,112,10,120,0.917,0.08299999999999996,NA,4.587603857517243,1.3685753524303437,3.929631083011628,3.5818770839872576,1.303644951524928,3.436653077214974
ds006239_sub-1178,ds006239,sub-1178,Female,right,11.95,103,12,111,0.917,0.16700000000000004,NA,7.211304216384888,0.9682965055108076,5.144313819408416,5.394077188754672,0.9327827965064316,4.137747232705034
ds006239_sub-1180,ds006239,sub-1180,Male,right,12.64,121,11,122,0.979,0.04200000000000004,NA,2.530107822418213,1.9133941602706908,3.1261940741539007,2.0848459443455787,1.7188464209797638,2.8014644905093897
ds006239_sub-1181,ds006239,sub-1181,Male,right,12.32,113,8,101,0.812,0.040999999999999925,NA,5.867132959365844,2.7834659528732297,6.75594398021698,4.447234491702411,2.45711033015375,5.216901325379034
ds006239_sub-1187,ds006239,sub-1187,Female,right,12.8,118,9,119,0.979,0.04200000000000004,NA,5.111951704025268,2.4069648802280423,5.444857292175293,3.948366473078688,2.2367459887762884,4.572475853466022
ds006239_sub-1190,ds006239,sub-1190,Male,right,14.01,104,9,116,0.979,0.04200000000000004,NA,2.5363817119598386,1.3762564778327944,3.6118963217735294,2.0974948904288855,1.323203766092692,3.163949831756501
ds006239_sub-1191,ds006239,sub-1191,Female,right,11.91,112,10,92,0.896,0.20799999999999996,NA,2.002345613241196,1.506717558503151,3.240353887081146,1.5471041801522598,1.3821945455071252,2.8544367458963973
ds006239_sub-1192,ds006239,sub-1192,Male,right,10.71,116,11,140,0.979,0.04200000000000004,NA,4.264691951274872,1.2789370119571686,3.8830545878410345,3.396230926209848,1.1746221522212739,3.5268174637324567
ds006239_sub-1193,ds006239,sub-1193,Male,right,11.09,117,5,105,0.917,0,NA,7.9004267215728765,2.272765600681305,3.4990971446037293,5.761571535751296,1.9543536699417623,3.0139570075883757
ds006239_sub-1194,ds006239,sub-1194,Male,right,14.33,119,10,99,0.958,0,NA,0.863647403717041,0.48516602307558077,3.335863037109375,0.7895981427832875,0.4342388118031469,2.838847683072761
ds006239_sub-1195,ds006239,sub-1195,Male,right,11.41,120,14,126,0.979,0.04200000000000004,NA,6.5507043981552115,2.6962677145004275,5.285294437408448,5.096335265846852,2.4357435261810254,4.6749479305231265
ds006239_sub-1196,ds006239,sub-1196,Male,right,13.65,122,10,108,0.917,0.08299999999999996,NA,3.9702303814887996,2.1057871556282044,4.878813030719757,3.2571859230104425,1.868399387925008,4.395967623532947
ds006239_sub-1197,ds006239,sub-1197,Female,right,10.44,95,8,100,0.729,0.04200000000000004,NA,1.7496819627285003,0.5417324939370155,2.800835185050964,1.3329342774632749,0.5734500838044435,2.4677937980633637
ds006239_sub-1198,ds006239,sub-1198,Male,right,10.96,113,11,137,0.938,0.04099999999999992,NA,4.177603540420533,2.196656512022018,4.2888673663139345,3.230284332740912,1.8920410943451123,3.448363336883005
ds006239_sub-1199,ds006239,sub-1199,Female,right,15.42,91,9,123,0.896,0.04200000000000004,NA,8.212914295196533,1.313531572818756,6.964069972038268,6.114356546193093,1.2651113529581286,6.219561583182465
ds006239_sub-1204,ds006239,sub-1204,Female,right,10.97,96,11,96,0.75,0,NA,6.365558586120605,5.259237570762634,5.331577663421631,5.104283060803103,4.518320867099906,4.622763401946412
ds006239_sub-1205,ds006239,sub-1205,Male,right,12.92,107,9,129,0.875,0.16599999999999993,NA,6.005676774978638,1.4878260409832005,3.7926382350921632,4.728017463819329,1.3514943129441614,3.089333448367361
ds006239_sub-1206,ds006239,sub-1206,Male,right,14.76,96,10,127,0.958,0,NA,7.221348505020142,1.3841529899835592,3.4240815925598143,5.702482092760428,1.3347987545143696,3.0228404043295116
ds006239_sub-1208,ds006239,sub-1208,Female,right,15.96,108,10,108,1,0,NA,4.6794703006744385,1.9991584146022794,4.773149013519287,3.497016292491511,1.8081216745803284,4.32265243493644
ds006239_sub-1209,ds006239,sub-1209,Female,right,12.7,106,9,105,0.958,0.08299999999999996,NA,9.203802061080932,2.4144691479206086,4.3521761274337765,7.081001791055431,2.101865555525038,3.9098083441117173
ds006239_sub-1210,ds006239,sub-1210,Female,right,16.37,97,9,92,0.958,0.08299999999999996,NA,4.907912859916687,2.423158707618713,6.315436544418335,4.048644434509967,2.192174159549707,5.6322639047676795
ds006239_sub-1211,ds006239,sub-1211,Male,right,11.51,124,14,117,0.938,0.125,NA,4.274081451892853,2.7153644299507147,6.57551477432251,3.5389853941255387,2.40804742684633,5.3944915877040405
ds006239_sub-1213,ds006239,sub-1213,Female,right,10.49,112,13,130,0.938,0.125,NA,2.7981816625595095,0.871865736246109,3.6747122335433957,2.1452919791449423,0.8527703859666345,3.235887145784179
ds006239_sub-1219,ds006239,sub-1219,Female,right,10.91,68,4,73,0.5,0,NA,2.9541353058815005,0.7518858194351196,4.549852361679077,2.188403136006281,0.7120834321377286,3.984857382664315
ds006239_sub-1220,ds006239,sub-1220,Female,right,10.81,82,6,94,0.708,0.33299999999999996,NA,4.654915895462036,2.3174467813968658,5.050414528846741,3.427724432313707,2.1720124888763106,4.627514093753659
ds006239_sub-1223,ds006239,sub-1223,Male,right,10.41,116,6,92,0.896,0.125,NA,4.9149609613418574,3.1896952486038206,4.177056152820587,3.717235474473273,2.8122083028106934,3.2054279117893754
ds006239_sub-1225,ds006239,sub-1225,Female,right,13.22,93,7,92,0.958,0.08299999999999996,NA,5.507918453216553,1.692660709619522,9.122137608528135,4.21130570292994,1.4733514067169817,7.509416740079932
ds006239_sub-1246,ds006239,sub-1246,Female,right,10.3,94,9,102,0.75,0.25,NA,1.4252652418613434,0.3926086295954884,2.1666131770610813,1.1057796304279952,0.4114429860265373,1.8031765586399127
ds006239_sub-1248,ds006239,sub-1248,Female,right,12.3,115,10,121,1,0,NA,2.825930418968201,2.7990248703956606,4.1719305801391595,2.2794200146716057,2.4406739817662704,3.672290078750903
ds006239_sub-1250,ds006239,sub-1250,Female,right,16.5,91,10,90,0.979,0.04200000000000004,NA,10.503361902236938,3.586869084835052,6.294939589500427,7.8959254624990205,2.974389281275252,5.277544822793218
ds006239_sub-1252,ds006239,sub-1252,Female,right,15.61,84,8,76,0.792,0,NA,4.507637972831726,3.290817368030548,3.3718842887878417,3.4989867578813696,2.8636669773242547,3.0661936543220794
ds006239_sub-1255,ds006239,sub-1255,Male,right,10.36,92,5,98,0.729,0.375,NA,1.2629098963737493,0.5841415220499039,1.399167107343674,0.9398392663414705,0.6299707149608303,1.1653162262469698
ds006239_sub-1277,ds006239,sub-1277,Male,right,12.86,103,12,119,0.896,0.20799999999999996,NA,5.692692003250122,3.2967470312118525,3.2930443096160893,4.258447011560833,2.666537168935548,2.8916321784885484
ds006239_sub-1278,ds006239,sub-1278,Male,right,10.95,127,12,83,0.958,0,NA,4.833786244392395,3.326270396709442,5.678508043289185,3.6460515108707874,2.9221734822909924,4.829882698600859
ds006239_sub-1283,ds006239,sub-1283,Female,right,16.66,89,9,83,0.917,0.16700000000000004,NA,5.808284392356873,4.118826863765717,4.326011977195741,4.637423717448816,3.5028457475507384,3.6701611307332325
ds006239_sub-1288,ds006239,sub-1288,Female,right,14.67,114,11,108,1,0,NA,7.451858553886414,2.0835031044483183,6.353138027191163,5.564918289236376,1.897618440091135,5.439009025370773
ds006239_sub-1289,ds006239,sub-1289,Female,right,13.21,118,12,134,1,0,NA,8.074391260147094,6.048064951896667,5.017737007141113,6.4088029207485855,4.926874328405185,4.530506937839817
ds006239_sub-1291,ds006239,sub-1291,Male,right,12.24,95,11,116,0.812,0.20900000000000007,NA,5.0494703817367554,2.496800255775452,5.1242929816246034,3.8461659853619374,2.252647231126035,4.005565779442332
